object_id,oof_proba,target
rochben_roch_naer,0.5367818,0
rom_cae_mil,0.492767,0
rom_lass_laug,0.52880317,0
romru_elvellon_alph,0.57141244,0
rudh_achas_lachenn,0.48618746,0
ruith_nell_alph,0.5315609,0
ruith_nur_aranarth,0.5547826,0
ryn_amarth_rhach,0.44795185,0
saig_nagol_rodwen,0.55003536,0
salph_iar_merilin,0.5297709,0
sammar_luin_rom,0.54102296,0
soga_forodrim_aith,0.48536715,0
soga_galad_amon,0.5382883,0
suil_sogannen_bain,0.5114595,1
talraph_anann_nestad,0.48413524,0
tang_aranarth_gwanur,0.44313872,0
tavor_hud_parf,0.5471661,0
tavor_luin_espalass,0.46855038,0
thamas_hud_cuil,0.5551265,1
thul_iar_lalaith,0.53869694,0
tinnu_maen_gaurwaith,0.51634806,0
tirith_randir_gwanur,0.5611396,0
tobas_Elrim_salph,0.5401992,1
tobas_hub_glandagol,0.53511924,0
uir_edlothiad_espalass,0.4599483,0
uruk_narthan_lin,0.5412363,0
ylf_gath_dannas,0.5500101,0
Druadan_rodwen_bragol,0.54188794,1
Elrim_harad_menel,0.49411523,1
Eluwaith_nestad_in,0.5516366,0
Ennor_nimp_rovalug,0.454782,0
Rochirrim_dunadan_annon,0.54310995,0
Rochirrim_pennas_fervain,0.536658,0
aes_faun_melethron,0.5488136,0
agor_galenas_pod,0.3417248,0
agor_gaurwaith_hervenn,0.5114881,0
ah_eirien_mithren,0.53598857,0
aiglos_iphant_corf,0.32157704,0
amath_lobor_rhun,0.5399557,0
amloth_gaw_lalaith,0.53657764,0
amloth_talraph_puig,0.57167107,0
angos_rochir_aras,0.5439805,1
ank_raegdan_iaun,0.45190597,0
araf_gwaun_nagol,0.57801634,0
aran_lin_gwaun,0.5082903,0
badhor_mirdan_hwiniol,0.40584025,0
bass_thamas_galadhrim,0.39164522,0
bellas_nell_amath,0.47624245,0
bellas_rochben_aith,0.4745135,0
bragol_gwathui_gobennas,0.5014645,0
bragol_ninglor_ank,0.53136826,0
braig_dunedhel_elu,0.5637846,0
calad_suil_badhor,0.4635684,0
callon_daen_harad,0.5405101,0
callon_pess_hand,0.5239559,0
caras_uanui_merilin,0.54975444,0
celeb_Ithil_cuin,0.5236385,0
celon_agor_elu,0.4703808,0
cirdan_araf_maecheneb,0.56043386,0
cuin_corch_nothrim,0.556941,0
cuin_gondrath_aith,0.57562566,0
cuin_pess_uir,0.510623,0
cund_Mirion_dunedhel,0.5462233,0
dirnaith_heledh_minas,0.23574108,0
dol_mirdan_adan,0.4769388,0
drafn_achas_rochben,0.56037086,0
drego_amlug_galadhrim,0.5451943,0
dunedhel_min_hub,0.5236459,0
edlothiad_celeb_menel,0.5516771,0
eilian_hud_lossen,0.5485957,0
erchion_lend_lain,0.5751166,0
eredh_nothrim_hador,0.5420967,0
espalass_ryn_ist,0.5303845,0
fast_cenedril_pod,0.55514276,0
faun_heledh_onodrim,0.22084188,0
firiel_tinuviel_ennorath,0.51324284,0
gador_galad_myril,0.4458242,0
galadhrim_bellas_amarth,0.5474063,0
gath_laes_gaur,0.53547096,0
gaurwaith_tamin_ungol,0.5424829,1
gaw_hador_peredhel,0.16647807,0
gellui_maecheneb_raef,0.30900717,0
gil_mithren_luithien,0.4785212,0
glandagol_dunadan_min,0.547019,0
glass_menel_rudh,0.5448348,0
glass_nidh_cenedril,0.48249283,0
gobennas_gondrath_puig,0.5374852,0
gond_Mirion_lain,0.27869323,0
gondrath_haudh_mund,0.51226515,0
gorn_lebenedh_bregedur,0.52132577,0
gorn_narthan_agar,0.53813255,0
grond_ogol_pennas,0.5116966,0
gul_celon_gond,0.5676268,0
gul_eirien_anwar,0.5479091,0
gwanur_Gwathuirim_Rochirrim,0.47102225,0
gwanur_thul_firion,0.56258386,0
gwarth_bellas_glamor,0.527227,1
gwend_grond_Mithrim,0.5048345,0
harad_archam_cae,0.25146806,0
harad_rochben_forodrim,0.55875534,0
harad_tirith_mithren,0.5557023,1
haradrim_fae_maecheneb,0.4882096,0
haudh_pod_maecheneb,0.57557094,0
helegnen_faradrim_cae,0.46724805,1
hervenn_rhosc_honeg,0.47942564,0
hervenn_tang_callon,0.54825014,0
hervess_bellas_aiglos,0.51437545,0
honeg_fern_saig,0.45088565,0
honeg_romru_soga,0.5620425,0
hud_bregedur_rist,0.54007965,1
idhren_aear_min,0.47561514,0
idhren_paich_merilin,0.42460465,0
ithron_andrann_lebdas,0.56476665,0
lacha_Ennor_ogol,0.5761416,0
lachenn_dirnaith_gwador,0.39591584,0
lachenn_imlad_cugu,0.49383894,0
laer_rusc_uruk,0.48910144,0
lain_imlad_salph,0.41208503,0
lain_tinuviel_aduial,0.57336485,0
lam_aeruil_muinthel,0.55078876,0
lam_anann_gador,0.47481567,0
law_ithildin_andrann,0.35744637,0
law_pent_sammar,0.53078747,0
lorn_thul_gwathui,0.55830896,0
loss_iaun_gwael,0.46632963,0
loss_laer_amloth,0.3705663,0
loss_toll_perian,0.52913886,0
lossen_aear_faun,0.5546168,0
luith_fast_aear,0.38669762,0
maethor_tobas_laug,0.4537747,0
magol_mund_baug,0.52978075,0
magor_hend_amarth,0.41773447,0
melethron_graw_imrath,0.5449606,1
menel_hervess_lend,0.44685826,0
mereth_faun_bass,0.5163092,0
mereth_lachenn_heleg,0.5563814,0
min_noroth_manadh,0.39060417,0
minai_uruk_rochir,0.30995664,0
minas_lain_cirion,0.5459425,0
mindon_tang_firion,0.50809747,0
minuial_meril_salab,0.5448333,0
morgul_ennorath_magor,0.5605525,0
morn_sogannen_midh,0.5479125,0
muinthel_iphant_tathar,0.47068676,0
nadhras_galas_nestad,0.5200871,0
nagol_lavan_salab,0.54164875,0
nana_Mithrim_fuin,0.41101485,0
nana_lost_luin,0.5051024,0
narthan_hub_daen,0.42451587,0
nimbrethil_fern_aphadrim,0.44954386,0
noroth_hend_grond,0.5647419,0
nothrim_ninglor_tinuviel,0.01868754,0
paich_ithildin_gorn,0.40551594,0
panas_magol_loss,0.5583134,0
panas_pilin_ah,0.54353416,0
parf_Ennor_idhren,0.49711528,0
pennas_baneth_ingem,0.37028915,0
per_baug_cund,0.44021618,0
pess_ank_cabor,0.54747635,0
rach_Gonhir_rom,0.51406056,0
raef_lossen_panas,0.40651545,0
ram_haeron_imrath,0.457422,0
raug_parf_ungol,0.5116744,0
rhach_aeglir_midh,0.5209353,0
rhach_aeruil_glandagol,0.54274446,0
rhosc_menel_eirien,0.5185907,0
rhosc_meril_uir,0.5603066,0
rhun_anwar_iaun,0.5327518,1
rhun_gwador_toll,0.51610535,0
rist_lacha_hal,0.53143317,0
rochir_Sindarin_merilin,0.54725224,0
rovalug_adel_tamin,0.5577935,0
rovalug_drego_lachenn,0.35503122,0
rovalug_imlad_alagos,0.53870267,0
rudh_hul_cair,0.35857856,0
ruith_rochben_aes,0.33467415,0
rusc_erchion_balrog,0.54042864,1
saelor_glass_cenedril,0.4856603,1
saer_imrath_gorn,0.53494734,0
saig_Rochirrim_haust,0.51749116,0
saig_sammar_faen,0.0808937,0
sammar_gond_fast,0.43003544,0
sirion_lobor_angos,0.53793895,0
soga_yll_cirdan,0.54681253,0
talraph_glamor_galad,0.4409813,0
tathar_noroth_thor,0.48441845,0
thamas_gwilwileth_cund,0.5776223,0
thamas_minas_tavor,0.45920324,0
thamas_sammar_ira,0.35405925,0
thangail_fae_riel,0.45376778,0
thor_cabor_eilian,0.5499815,0
thor_ennorath_iar,0.469945,0
thor_lobor_hand,0.55060285,0
thul_neledh_nur,0.5477518,0
tinuviel_randir_cuil,0.52173907,0
tinuviel_tamin_melethron,0.54830617,0
tirith_amath_mil,0.52717656,0
Druadan_lorn_morgul,0.44664955,0
Eluwaith_lain_curunir,0.5662529,0
Eru_saelor_tegilbor,0.45657864,1
Mithrim_merilin_gwachaedir,0.54983974,0
Rochirrim_pent_gil,0.5128303,0
Sindarin_rusc_glamog,0.57607657,0
acharn_nost_mil,0.5234624,0
acharn_uir_bregedur,0.5536556,0
adab_Gonhir_gwanur,0.321801,0
adar_inias_hand,0.48954123,0
aerlinn_raef_nimbrethil,0.5449927,0
aes_perian_fae,0.48894495,0
aes_rhovan_erchion,0.56512207,0
ah_fervain_Ennor,0.46584886,0
ah_mir_Mithrim,0.52193624,0
amarth_ai_Gonhir,0.54533166,0
amarth_heledir_gil,0.5028156,0
amath_celon_agarwaen,0.3966156,0
anann_rom_anwar,0.5158432,0
angos_tamin_haust,0.4548815,0
ank_fast_luithien,0.5343681,0
ank_glandagol_law,0.51980776,0
anwar_gas_gaw,0.53682405,0
aphadrim_lain_minai,0.42434078,0
aran_aear_muinthel,0.022329874,0
aras_Elrim_Gwathuirim,0.5054589,0
badhor_firiel_tinnu,0.5565399,0
bain_gobennas_minas,0.47493106,0
cabor_paich_galad,0.44698742,0
calad_laug_erchion,0.541186,0
callon_thangail_aerlinn,0.55804676,0
certh_adel_imlad,0.53830063,0
certh_curunir_luith,0.53253734,0
cirdan_luith_maethor,0.55650425,0
cirion_cair_echad,0.48289126,0
cugu_ruith_toll,0.48379776,0
cuil_magor_andrann,0.48570347,0
daen_saelor_gil,0.50449944,0
dagnir_archam_raegdan,0.4195892,0
edlothiad_Ennor_graw,0.4482368,0
elvellon_gador_fern,0.5198036,0
erchion_lobor_hwiniol,0.50019705,1
eryn_roch_tann,0.54426956,0
fang_aegas_fervain,0.47264665,0
faradrim_yll_honeg,0.54523325,0
faun_faradrim_cae,0.556605,0
fern_lagor_guldur,0.38321558,0
fervain_tamin_firion,0.31662115,0
firiel_maen_sirion,0.5640917,0
forodrim_dunedhel_galadhrim,0.42814314,0
fuin_helegnen_rochir,0.5393506,0
galadhrim_aderthad_balrog,0.4671144,0
galadhrim_inias_Dornhoth,0.4397731,0
galadhrim_uruk_gwend,0.44341847,0
galvorn_gador_braig,0.40226814,0
gas_magol_idhren,0.56008834,0
gil_amdir_corf,0.5411458,0
gilgalad_nidh_mir,0.498522,0
glaur_Rochirrim_aeglir,0.2639049,0
gwador_pent_faun,0.41316667,0
gwaloth_aith_ulug,0.47811827,0
gwanur_adar_anwar,0.5430544,0
gwarth_lin_lasguil,0.540601,0
gwarth_rach_magor,0.4173329,0
gwathui_gwael_heron,0.52874696,0
gwathui_navaer_glaur,0.44651833,1
gwaun_naer_tamin,0.4753759,0
gwend_dol_inias,0.49595562,0
gwend_harad_lalaith,0.41374856,0
gwilwileth_cair_tavor,0.5176661,0
hadhod_ram_calad,0.4987185,0
hal_alae_suil,0.41358414,0
hast_eryn_ah,0.41390556,0
haust_vin_uan,0.56173646,0
heleg_agar_melethron,0.46902943,0
helegnen_idhren_hul,0.54892725,0
helegnen_tachol_corf,0.49713048,0
imrad_lebed_corf,0.5681819,0
imrath_gaurwaith_mil,0.50784576,0
in_hervenn_malad,0.4776659,0
lain_bronwe_tamin,0.5241332,0
lain_gilgalad_pess,0.5583288,0
lam_gwanur_lin,0.4846556,0
lam_lathron_talraph,0.54542404,0
laug_imrath_gaur,0.4553818,0
lebed_nadhras_iphant,0.5226898,0
lebenedh_imrad_adab,0.4139379,0
lebenedh_law_gwaloth,0.5603968,0
lhug_amlug_ithildin,0.51116997,0
lin_cirion_maecheneb,0.55718136,0
lossen_rovalug_luithien,0.28757533,0
luin_thor_aear,0.5426023,0
lunt_gwend_imrath,0.512994,0
magol_hador_thor,0.58556896,0
magor_aiglos_amon,0.42520133,0
melethron_drafn_Gwathuirim,0.54921514,0
mil_emel_mir,0.5288783,0
min_heleg_pethron,0.49835417,0
morgul_lembas_dam,0.5482616,0
muil_bragol_aeruil,0.5005988,0
muil_inias_dunadan,0.508895,0
muinthel_aegas_Druadan,0.3911333,0
muinthel_cuil_uan,0.31229004,0
mund_parf_Eru,0.5738088,0
nana_celeb_fast,0.5619059,0
narthan_puig_haeron,0.5574517,0
nell_dam_guldur,0.4753612,0
nell_rusc_roch,0.50232816,0
nestad_sogannen_gobennas,0.45464298,0
nidh_pendrath_dunedhel,0.26871252,0
nim_cuin_saer,0.4469917,0
nimp_tamin_alagos,0.46864414,0
ninglor_ank_helegnen,0.4188784,0
nost_tachol_rom,0.49316385,0
nur_angos_gaurwaith,0.53631854,0
pent_gobennas_achas,0.5455155,0
perian_gwaun_minuial,0.51322067,0
pilin_minai_bellas,0.49686876,0
ram_ogol_cuil,0.45400792,0
riel_edlothiad_elvellon,0.33674037,0
ris_heledh_Tawarwaith,0.5459074,0
ris_hud_magor,0.5617859,0
rochir_eirien_tann,0.5453844,0
romru_Gwathuirim_per,0.40363163,0
romru_ithildin_alagos,0.5080108,0
ruith_bain_gwachaedir,0.45399365,0
rusc_emel_rist,0.48453194,0
sador_bass_tinuviel,0.48948994,0
saer_ylf_hervess,0.519105,0
saew_aglareb_rhun,0.49091813,0
saig_forodrim_bass,0.42245728,0
tang_Gwathuirim_aerlinn,0.3306762,0
thamas_pethron_eilian,0.47615483,0
thangail_aran_adan,0.30329213,0
thangail_rhun_meldir,0.5023925,0
uan_bellas_iaun,0.46932235,0
ulug_espalass_muil,0.41593376,0
vin_celeb_ruith,0.5203987,0
Dornhoth_rist_lalaith,0.54395634,0
Elrim_firiel_soga,0.52585274,0
Elrim_heledir_fervain,0.5455882,0
Gwathuirim_meldir_fuin,0.52799815,1
Ithil_uanui_Eluwaith,0.42280346,0
Mirion_baug_angos,0.5136218,0
Sindarin_araf_pilin,0.5166148,1
adar_amlug_eryn,0.3663052,0
adel_glae_melethron,0.5709796,0
aderthad_ulug_nadhras,0.4696068,0
aduial_anann_aphadrim,0.54476845,0
aerlinn_nagol_bellas,0.41165426,0
agor_araf_faradrim,0.36896116,0
amloth_pess_gwathui,0.52443033,0
amon_cirion_annon,0.5170139,1
angos_celon_lain,0.48360428,0
ank_heledh_rudh,0.4881837,0
anwar_gilgalad_luith,0.5838777,1
anwar_raef_fervain,0.517845,0
aranarth_gwilwileth_laer,0.49787685,0
aras_minai_yll,0.50184053,0
aras_rusc_rhovan,0.3648109,0
archam_calad_lossen,0.4787656,0
badhor_rhach_rach,0.53091055,0
balrog_gil_rhosc,0.08659831,0
barad_nur_gobennas,0.48392233,0
corf_annon_talraph,0.57995915,0
cugu_mund_celeb,0.23242044,0
cund_gath_loss,0.5383964,0
cund_lathron_galenas,0.5142156,0
cyron_amlug_lebenedh,0.5430359,0
dannas_gul_bronwe,0.5658414,0
dol_adan_dunadan,0.3955297,0
drafn_mund_mithren,0.19609258,0
draug_drafn_gwend,0.44517,0
eirien_Druadan_ingem,0.46793532,1
eirien_uruk_cirdan,0.5139031,0
elu_certh_lam,0.3661775,0
emel_annon_aith,0.55091006,0
erchion_alagos_thurin,0.39356023,0
eryn_saig_cirdan,0.5600685,0
fang_gwilwileth_uan,0.5240731,0
fang_thamas_eirien,0.5729006,1
fern_aerlinn_rhovan,0.5430664,0
firion_erchion_glae,0.51484334,0
forodrim_Mirion_balrog,0.08022645,0
forodrim_navaer_rhach,0.53834856,0
fuin_ryn_amdir,0.55393785,1
gador_Tawarwaith_rhovan,0.5158133,0
gaur_barad_faradrim,0.44211787,0
gaur_galas_rach,0.052350465,0
gaurwaith_ira_fast,0.4232398,0
gilgalad_nothrim_alph,0.24865086,0
glae_aear_minai,0.5194393,0
glae_anwar_adab,0.49309433,0
glandagol_gwael_gaur,0.50348455,0
gli_cirdan_lobor,0.4874841,0
graw_anann_uir,0.48957124,0
gwael_saer_lebenedh,0.40616474,0
gwarth_lorn_lost,0.48014593,0
gwilwileth_dirnaith_lagor,0.49747247,0
hadhod_annon_agarwaen,0.5127537,0
haeron_pendrath_gwaloth,0.53579724,0
haradrim_pess_gwarth,0.5583008,0
haust_fuin_paich,0.49396372,0
helegnen_rovalug_anwar,0.5344293,0
hervenn_Gonhir_eryn,0.46790186,0
hervenn_alae_braig,0.5166869,0
hud_uanui_ira,0.38769558,0
iaun_gil_cuin,0.5401533,0
imlad_heron_lang,0.51833856,0
ist_erchion_cyron,0.5454101,0
ithron_galvorn_gaur,0.46821395,1
lacha_amlug_braig,0.53375006,0
lacha_duin_uanui,0.25780013,0
lachenn_galenas_tamin,0.5545775,0
laer_gellui_gador,0.48125193,0
lam_aegas_romru,0.43682972,0
lass_suil_aiglos,0.5526154,0
lavan_peredhel_pilin,0.5103519,0
law_soga_Tawarwaith,0.37813538,0
lebdas_noroth_ang,0.47928765,0
lebenedh_aith_aear,0.4608088,0
lembas_hast_helegnen,0.3885239,0
lobor_gwachaedir_emel,0.44303614,0
lost_muil_cabed,0.535432,0
lost_ulug_aeglir,0.41979146,0
lunt_thul_Sindarin,0.5026375,0
maethor_ah_haeron,0.3849935,0
mereth_iphant_gil,0.5686809,0
mil_ris_lain,0.55310285,0
minai_lebed_eilian,0.46664262,0
morn_naer_fang,0.5137002,0
muil_Gwathuirim_espalass,0.54241425,0
nana_aith_eglan,0.49775475,0
narthan_suil_araf,0.51747996,0
neledh_nell_cuin,0.5504543,0
nell_ithildin_uir,0.5627591,0
nestad_ablad_rach,0.53790236,0
nidh_ram_achas,0.5484398,0
nim_lossen_lang,0.5551097,0
onodrim_dirnaith_minas,0.5428447,0
onodrim_ulug_lobor,0.5319418,0
panas_salph_raug,0.4846644,0
panas_soga_gador,0.48968682,0
peredhel_aeruil_forodrim,0.55793095,0
perian_lagor_luithien,0.4800065,0
pethron_Elrim_rochben,0.55518216,0
pethron_neledh_glae,0.4816883,0
pod_gondrath_archam,0.53447616,0
pod_iar_celeb,0.51862246,0
raef_Mirion_lebed,0.54624885,1
randir_dam_ennorath,0.49775276,0
rhosc_minai_hend,0.47242147,0
rhosc_noroth_bragol,0.47789347,0
rhun_fang_tavor,0.5417171,0
rom_raef_lavan,0.36032996,0
ruith_cuil_fast,0.5206374,0
rust_hador_parf,0.5446064,0
ryn_thamas_imrath,0.48572785,0
sador_lin_eilian,0.3663818,0
saer_aith_talraph,0.43274018,0
saig_idhren_daen,0.5644078,0
salab_heledh_Rochirrim,0.53362095,0
salab_hu_maethor,0.55839723,0
salab_hwiniol_ira,0.5615446,0
salab_tirith_Ithil,0.55785877,1
sammar_idhren_nath,0.56254196,0
sirion_peredhel_suil,0.53040487,0
soga_hador_hadhod,0.54551446,0
soga_ylf_gas,0.52817255,0
tachol_hast_lam,0.5623686,0
tachol_saig_lorn,0.53033894,0
thangail_dol_sirion,0.4312805,0
thangail_hend_nadhras,0.49787176,0
thurin_aegas_bregedur,0.46508706,1
thurin_pent_minuial,0.37502837,0
thurin_rust_luin,0.37239555,0
tobas_hun_peredhel,0.5289215,1
tobas_narthan_min,0.47689444,0
uan_gaur_maethor,0.49807832,0
ungol_limlug_tirith,0.5117301,0
ylf_gwador_eilian,0.3719808,0
ylf_suil_eirien,0.5603259,0
yll_tamin_fern,0.38802162,0
Druadan_galadhrim_narthan,0.5544924,0
Ithil_uan_hub,0.5324662,0
Mithrim_lam_anann,0.5718461,0
Rochirrim_gwael_muinthel,0.49771693,0
achad_gwaloth_pilin,0.53019345,0
achas_grond_pilin,0.48551965,0
achas_saer_hand,0.4538549,1
adab_magol_cyron,0.43855184,0
adar_ang_eredh,0.40740487,0
aderthad_cirdan_Eluwaith,0.5537571,0
aerlinn_aduial_aear,0.5319626,0
aerlinn_gwarth_thor,0.5299495,0
aeruil_rust_harad,0.48482582,0
aes_eglan_glae,0.5634301,0
agarwaen_Elrim_muinthel,0.43329212,0
agarwaen_cund_rhosc,0.46733353,0
agarwaen_meldir_forodrim,0.5640939,0
aglareb_gwarth_gli,0.5499384,0
aglareb_uan_midh,0.55498475,0
ah_eredh_annon,0.55684024,0
ah_ryn_gellui,0.4604951,0
ai_cirdan_uir,0.56878275,0
alae_lost_hu,0.4793542,0
amath_cabor_minas,0.48415494,0
angos_annon_aegas,0.4404265,0
angos_hadhod_haudh,0.5079894,0
angos_hast_hud,0.5431382,0
araf_cabed_raef,0.5236709,0
aras_gilgalad_tann,0.50154126,0
bellas_tachol_hand,0.4527186,0
bronwe_gath_tavor,0.45269778,0
bronwe_manadh_firiel,0.42876568,0
cabor_duin_magor,0.54758304,0
cabor_saelor_law,0.576158,0
callon_agar_gwilwileth,0.5026651,0
caras_amlug_neledh,0.5442774,0
celair_daen_saew,0.55329585,0
celair_salab_iar,0.54008096,0
celeb_adar_aras,0.5254498,0
celeb_heleg_archam,0.55227107,0
celon_ist_agor,0.39456877,0
certh_galas_aphadrim,0.54988515,0
cirdan_aerlinn_Eru,0.46679804,0
cirdan_tang_nidh,0.39969024,0
cirion_gond_amon,0.47099864,0
cyron_mithril_barad,0.44451812,0
dagnir_achad_lebed,0.46666166,0
dirnaith_mithren_aeglir,0.54737043,0
echad_alph_lagor,0.42617103,0
edlothiad_melethril_braig,0.5180112,0
emel_galad_magor,0.42294946,0
ennorath_curunir_eryn,0.5357736,0
eredh_saig_dunedhel,0.5671481,0
eryn_archam_fern,0.53801674,0
fae_lagor_gond,0.48666394,0
fae_malad_gwend,0.38760298,0
fang_lain_acharn,0.13389824,0
fern_certh_pennas,0.5345241,0
fuin_ang_panas,0.48943877,0
fuin_sogannen_alagos,0.52837646,0
gador_maethor_iphant,0.49468362,0
galadh_mirdan_cuil,0.52078396,0
galas_pent_haudh,0.41512612,0
galenas_ablad_bregedur,0.5469416,0
galvorn_ogol_aras,0.42629507,0
gas_Eru_hud,0.56401294,0
gil_neledh_ris,0.5310746,0
glamor_minuial_adel,0.56121594,0
glaur_daen_magor,0.33059302,0
glaur_raug_rom,0.35685292,0
gli_naer_bronwe,0.51939917,0
gli_nothrim_limlug,0.515354,0
gobennas_minai_haust,0.48348716,0
gwador_saew_aphadrim,0.44661167,0
gwaun_loss_heleg,0.48887163,0
gwend_aranarth_soga,0.52822775,0
gwend_dunedhel_daen,0.5288623,0
gwend_fuin_ris,0.55728227,0
haeron_vin_amarth,0.54365724,0
hal_andrann_perian,0.39481995,0
hal_galvorn_loss,0.5058431,0
heleg_amon_lebenedh,0.553388,0
helegnen_iaun_hu,0.5381281,0
hervess_uir_eryn,0.45888937,0
hu_amon_certh,0.53061444,0
hu_toll_aduial,0.36044595,0
hul_faen_min,0.475365,0
hun_maen_hervess,0.5359289,1
hwiniol_randir_nell,0.5120309,1
idhren_mund_haradrim,0.57971144,0
imrath_galas_alph,0.38470665,0
in_pendrath_glass,0.546763,0
ingem_rach_parf,0.56610066,0
iphant_forodrim_Mirion,0.47315416,0
iphant_harad_gas,0.56401765,0
ira_gwaun_imrad,0.5452594,0
ira_rochir_fae,0.5291406,0
ithildin_salph_panas,0.47657776,0
lain_aranarth_rochir,0.47750068,0
lalaith_naer_rochir,0.516419,0
lavan_ris_uanui,0.5483549,0
law_heledh_sammar,0.33442053,0
lebed_thurin_rodwen,0.57985216,0
lhug_adar_cabed,0.40387028,0
lhug_aes_andrann,0.55941,0
limlug_nestad_imrath,0.5489419,0
luith_min_imrad,0.47336784,0
